g__genera,SAMN13509470,SAMN12711663,SAMN11381136,SAMEA5814138,SAMEA4859549,SAMEA2581908,SAMN08628034,SAMN07521778,SAMN07336929,SAMEA2581973,SAMEA5814464,SAMN00792063,159288231-stool1,SAMEA3665213,SAMN03922500
Enterocloster,0.017439556084027003,0.0003421142661648048,0.0018083182640143826,0.0,0.0,0.003942551393973465,0.061100359413878966,0.010530579181855007,0.0005658242172764802,0.005439709882139626,0.0011355034065101417,0.03659931376286709,0.00012533291555689836,0.0,0.014873837981407718
Enterococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.399968666771145e-05,0.0,0.0
Enterococcus_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0055294442908487545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcus_B,0.001387237415774797,0.0006842285323297156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266645777847427e-05,0.0,0.0
Enterococcus_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcus_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0013823610727121383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcus_E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcus_F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcus_G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcus_H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterococcus_I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enteroscipio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterovibrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Epilithonimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ER4,0.0,0.03763256927813903,0.007233273056057853,0.0007010983874736616,0.002941176470588193,0.0014080540692762448,0.0,0.0008100445524503693,0.015277253866465595,0.0045330915684496376,0.0007570022710067961,0.0,0.05138649537834893,0.001544401544401464,0.0
Eremococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erwinia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erysipelatoclostridium,0.00019817677368202548,0.0003421142661648048,0.0,0.006076186024772089,0.0,0.0,0.3149018523638379,0.0,0.0,0.0,0.0,0.007243614182234036,9.399968666771134e-05,0.0,0.0
Erysipelothrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erythrobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Escherichia,0.0,0.04036948340745831,0.0018083182640143826,0.0,0.0,0.0,0.0024882499308819094,0.0,0.00018860807242542354,0.0027198549410697628,0.0,0.007243614182234036,3.133322888923708e-05,0.000772200772200732,0.0010624169986719423
Eubacterium,0.0,0.0,0.0,0.00046739892498237016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038124285169647073,3.133322888923708e-05,0.0,0.0
Eubacterium_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012533291555689836,0.0,0.0
Eubacterium_F,0.0,0.028395484091686754,0.0036166365280288727,0.0009347978499648467,0.0,0.000563221627710437,0.0,0.002430133657351108,0.006789890607317973,0.0,0.007191521574564721,0.0,0.0,0.001544401544401464,0.00796812749003983
Eubacterium_G,0.0007927070947284112,0.0003421142661648048,0.010849909584086834,0.0,0.0014705882352940966,0.0002816108138551677,0.0,0.0,0.0003772161448509519,0.0013599274705348306,0.0007570022710067961,0.0,0.0029766567444775073,0.00308880308880303,0.00026560424966795933
Eubacterium_I,0.002179944510503311,0.0,0.0,0.0,0.0,0.0008448324415657063,0.0,0.0,0.00018860807242542354,0.0013599274705348306,0.0,0.0,3.133322888923708e-05,0.0,0.0013280212483399016
Eubacterium_M,0.00019817677368202548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium_R,0.006341656757828011,0.0,0.0,0.0,0.0014705882352940966,0.017178259645170512,0.0,0.0,0.00829875518672199,0.0,0.02422407267221821,0.0,0.0,0.00849420849420846,0.0
Eubacterium_S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium_T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evtepia,0.0,0.0,0.0,0.0021032951624210916,0.002941176470588193,0.000563221627710437,0.0,0.0008100445524503693,0.0015088645794039124,0.0004533091568449436,0.00037850113550334547,0.004193671368661834,0.006266645777847416,0.0,0.0005312084993359187
Ewingella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Extibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.133322888923708e-05,0.0,0.0
Ezakiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F23.B02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facklamia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facklamia_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faecalibacillus,0.0043598890210067255,0.0,0.0036166365280288727,0.0,0.0,0.0036609405801182973,0.0,0.0,0.00018860807242542354,0.0036264732547597513,0.0018925056775170427,0.0,0.0002506658311137967,0.0023166023166022983,0.0
Faecalibacterium,0.015655965120887953,0.09750256585699663,0.0524412296564199,0.0030380930123860444,0.02647058823529416,0.03576457335961727,0.0,0.0028351559335763445,0.0058468502451904355,0.024932003626473315,0.016654049962150037,0.03431185665268782,0.03593921353595499,0.00849420849420846,0.014873837981407718
Faecalibaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faecalicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002668699961875623,0.0,0.0,0.0
Faecalimonas,0.004558065794688855,0.0,0.0,0.053517176910493514,0.0,0.0,0.0,0.0,0.00018860807242542354,0.0,0.00037850113550334547,0.006862371330537566,0.0,0.0,0.0005312084993359187
Faecalitalea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019062142584825722,0.0,0.0,0.0
Fannyhessea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fenollaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferdinandcohnia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fermentimonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fibrobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fibrobacter_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filifactor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finegoldia,0.0,0.0,0.0018083182640143826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000772200772200732,0.0
Firm.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flavobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flavonifractor,0.0005945303210462826,0.0013684570646595373,0.0,0.00046739892498237016,0.0,0.0002816108138551677,0.0,0.0016200891049007386,0.00018860807242542354,0.0009066183136898872,0.0007570022710067961,0.003049942813572203,0.00018799937333539957,0.0,0.002390438247011949
Flexilinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Floricoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fournierella,0.0,0.0,0.0,0.00023369946249118508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franconibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frigoribacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frischella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frisingicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008100445524503693,0.0,0.0,0.0,0.0,0.0,0.0,0.0005312084993359187
Fructilactobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fructobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Furfurilactobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fusicatenibacter,0.00891795481569558,0.0006842285323297156,0.018083182640144795,0.00023369946249118508,0.002941176470588193,0.0014080540692762448,0.0,0.010530579181855007,0.0020746887966804975,0.0009066183136898872,0.0015140045420135922,0.0,0.0005326648911170003,0.003861003861003864,0.004249667994687874
Fusobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.399968666771134e-05,0.0,0.0
Fusobacterium_A,0.007728894173602808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005439709882139626,0.0,0.008768585589020137,0.0,0.0,0.0
Fusobacterium_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fusobacterium_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ga6A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabonibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011437285550895215,0.0,0.0,0.0
Gallibacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gastranaerophilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA.900066135,0.00019817677368202548,0.0003421142661648048,0.0018083182640143826,0.0,0.0014705882352940966,0.000563221627710437,0.0,0.0,0.0003772161448509519,0.0004533091568449436,0.0007570022710067961,0.0,0.00021933260222459813,0.000772200772200732,0.00026560424966795933
GCA.900066495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCA.900066755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018860807242542354,0.0,0.0,0.0,0.0,0.0,0.0
GCA.900066905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018860807242542354,0.0,0.0,0.0,0.0,0.0,0.0
Gemella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038124285169647073,0.0,0.0,0.0
Gemmiger,0.0,0.04036948340745831,0.028933092224231627,0.13017060060761926,0.005882352941176386,0.006758659532526056,0.0,0.0,0.0037721614485099384,0.0027198549410697628,0.018925056775170427,0.0,0.01826727244242525,0.001544401544401464,0.1192563081009296
Geobacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0002764722145423674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giesbergeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gilliamella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gleimia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Globicatella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gluconobacter_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glutamicibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GN02.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gordonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gordonibacter,0.0,0.0,0.0,0.00046739892498237016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gottfriedia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gottschalkia_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granulicatella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gulbenkiania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haematomicrobium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haemophilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haemophilus_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haemophilus_D,0.0011890606420926686,0.01128977078344174,0.0018083182640143826,0.0,0.0,0.0,0.0,0.0,0.00018860807242542354,0.0004533091568449436,0.0,0.0007624857033930508,9.399968666771145e-05,0.0,0.0
Hafnia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halalkalicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halomonas_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Halopenitus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harryflintia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helcococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicobacter_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicobacter_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicobacter_C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Helicobacter_D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGM10766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006177606177606163,0.0
HGM11377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGM11501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037850113550334547,0.0,0.0,0.0,0.0
HGM11507,0.0,0.0,0.0,0.00023369946249118508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGM12619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGM12650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGM12669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005092417955488427,0.0,0.0,0.0,0.0,0.0,0.0
HGM12713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001544401544401464,0.0
HGM12957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGM13010,0.0,0.0,0.0,0.00023369946249118508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HGM13618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holdemanella,0.0,0.0006842285323297156,0.0,0.0,0.01617647058823538,0.0,0.0,0.0,0.004715201810637475,0.0,0.0,0.0,0.0,0.001544401544401464,0.0
Holdemania,0.0,0.0,0.0,0.00046739892498237016,0.0,0.0002816108138551677,0.0,0.0,0.0,0.0,0.00037850113550334547,0.006099885627144406,0.00018799937333539957,0.0,0.0
Hungatella,0.0,0.0006842285323297156,0.0,0.0,0.0,0.0,0.0,0.0012150668286755022,0.0,0.0004533091568449436,0.0,0.004574914220358305,0.0,0.0,0.0
Hungatella_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogeniiclostridium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogenoanaerobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hymenobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignavigranum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Intestinibacter,0.0,0.0003421142661648048,0.005424954792043363,0.0,0.0014705882352940966,0.0002816108138551677,0.0,0.0,0.0022632968691059206,0.0004533091568449436,0.00037850113550334547,0.0,3.133322888923708e-05,0.000772200772200732,0.0
Intestinimonas,0.0,0.0,0.0,0.0028043935498948593,0.0,0.0002816108138551677,0.0,0.007290400972053428,0.0022632968691059206,0.0,0.0018925056775170427,0.0019062142584825722,0.0003446655177816006,0.0,0.0
JABCPE02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JABCPG02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JABCPH02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Janibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Janthinobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeotgalibaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeotgalicoccus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnsonella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonquetella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KA00274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaistella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kallipyga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kandleria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khoudiadiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kineothrix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingella_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingella_B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLE1615,0.0005945303210462826,0.0003421142661648048,0.005424954792043363,0.0,0.0,0.000563221627710437,0.0,0.0,0.00018860807242542354,0.0004533091568449436,0.0015140045420135922,0.0,0.0006579978066738986,0.001544401544401464,0.000796812749003983
KLE1615.Eubacterium_R,0.0,0.0003421142661648048,0.0036166365280288727,0.0,0.0,0.0002816108138551677,0.0,0.0,0.00018860807242542354,0.0004533091568449436,0.00037850113550334547,0.0,0.0,0.000772200772200732,0.0
Klebsiella,0.12960760998810963,0.01744782757440992,0.0,0.00023369946249118508,0.0,0.0,0.0016588332872546061,0.0,0.0,0.0009066183136898872,0.0,0.0,0.0,0.0,0.0
Klebsiella_A,0.0,0.0,0.0,0.015891563449404202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kluyvera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knoellia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kocuria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosakonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurthia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kytococcus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnoanaerobaculum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnobacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnoclostridium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnoclostridium_B,0.00019817677368202548,0.0003421142661648048,0.0,0.002570694087403568,0.0014705882352940966,0.0002816108138551677,0.0,0.0,0.00018860807242542354,0.0,0.00037850113550334547,0.0,3.133322888923708e-05,0.0,0.00026560424966795933
Lachnospira,0.00237812128418544,0.008894970920287362,0.014466546112115813,0.00023369946249118508,0.014705882352941176,0.05040833568009035,0.0,0.0020251113811258713,0.003960769520935467,0.15412511332728993,0.00037850113550334547,0.01143728555089598,0.0006579978066738986,0.00849420849420846,0.0018592297476759253
Lachnospira.CAG.196,0.0,0.0,0.0018083182640143826,0.0,0.0014705882352940966,0.10109828217403607,0.0,0.0,0.003960769520935467,0.0022665457842248188,0.0018925056775170427,0.0,0.00046999843333849894,0.003861003861003864,0.00026560424966795933
Lachnospira.Zag111,0.0,0.0,0.0036166365280288727,0.0,0.0,0.10813855252041771,0.0,0.0,0.00018860807242542354,0.0,0.0007570022710067961,0.0,0.0,0.0,0.0
Lacrimispora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lacticaseibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018860807242542354,0.0,0.0,0.0,0.0,0.0,0.0
Lactiplantibacillus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus,0.0,0.0,0.0,0.00046739892498237016,0.0,0.0,0.020182471661598044,0.0,0.0,0.0004533091568449436,0.0,0.0,0.0,0.000772200772200732,0.0
Lactococcus,0.0,0.0,0.0036166365280288727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266645777847427e-05,0.0,0.0
Lactococcus_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0002764722145423674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactonifactor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
